ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
1,1,1,0.0,10,6,173.0,0,2,1.24,3.0,673,322.05,547,0,0,0,0
1,1,1,0.0,70,0,112.0,0,2,191.28,10.0,111,55.27,62,0,0,0,0
1,3,13,3.36285,614,97,45.23,0,1,6.92,0.08,674,318.77,158,1,0,0,0
1,3,7,1.9175,166,13,62.43,0,1,1.36,0.29,675,318.89,159,0,0,0,0
1,5,14,2.81367,338,18,193.29,1,8,156.6,7.79,676,319.88,548,0,0,0,0
1,2,4,1.41889,31,15,235.75,0,1,13.6,0.25,677,320.79,549,1,1,1,1
1,1,1,0.0,2,3,42.0,0,1,13.99,1.0,678,321.08,550,0,0,0,0
1,3,6,2.52323,7,8,272.17,0,2,91.49,10.17,679,322.05,551,0,0,0,0
1,2,3,1.1811399999999999,172,3,31.67,1,2,56.6,2.33,680,322.94,552,0,0,0,0
1,1,1,0.0,3,7,173.0,0,2,1.94,2.0,28,21.64,21,0,0,0,0
1,4,6,2.13472,126,34,167.67,0,6,143.5,11.83,29,22.64,22,0,0,0,0
1,2,6,2.4483200000000003,392,132,57.67,0,6,15.31,2.83,32,13.91,3,1,1,1,1
3,4,16,3.12643,1479,0,2.19,0,7,1.04,1.13,30,23.58,25,1,1,1,1
1,2,2,0.997267,130,0,0.0,0,0,0.0,0.0,156,102.67,51,0,0,0,0
1,1,1,0.0,16,0,82.0,0,1,2.01,1.0,365,136.16,101,0,0,0,0
1,6,10,2.92808,406,24,69.5,0,9,56.02,14.5,366,137.15,102,0,0,0,0
1,2,4,1.8312400000000002,741,0,0.0,0,0,0.0,0.0,367,138.15,103,1,0,1,1
1,4,8,2.5051200000000002,17,278,141.75,0,3,144.1,5.13,681,321.63,553,0,0,0,0
4,4,4,1.0273,150,63,386.75,0,11,66.89,74.5,3,2.81,2,0,0,0,0
1,1,2,0.554778,23,8,213.5,1,1,21.92,0.5,4,3.81,2,0,0,0,0
4,13,17,3.00605,25,645,220.53,0,11,147.71,21.06,682,321.19,630,0,0,0,0
1,2,2,0.9182959999999999,3,3,88.0,0,2,55.28,12.0,31,24.21,24,0,0,0,0
1,3,3,1.06669,149,1,18.33,0,1,87.3,0.33,684,322.85,556,1,0,0,0
1,2,5,1.78855,194,18,201.4,1,4,55.93,6.6,685,323.82,557,0,0,0,0
1,1,1,0.0,105,10,746.0,0,3,0.4,13.0,686,324.66,90,1,0,1,1
1,2,2,0.9182959999999999,3,3,202.0,1,5,0.51,17.5,687,325.61,558,0,0,0,0
4,29,48,4.83633,263,248,179.83,0,11,55.92,5.13,688,325.89,884,1,1,1,1
1,2,4,1.61931,196,116,81.75,0,4,100.34,7.75,689,326.88,92,1,0,0,0
2,15,38,4.28297,753,117,117.39,0,4,116.71,2.74,32,25.06,28,0,0,0,0
2,2,4,1.1830200000000002,2,281,119.25,1,6,93.66,7.25,690,327.19,722,0,0,0,0
2,2,3,0.8572190000000001,14,53,131.0,0,3,3.24,1.33,691,327.98,654,0,0,0,0
3,9,13,3.13846,230,89,358.77,1,8,91.57,7.23,49,23.4,54,0,0,0,0
7,7,7,2.3979,81,61,268.14,0,11,50.14,40.14,5,4.73,6,0,0,0,0
2,6,12,2.94185,37,26,185.83,0,10,28.31,13.83,692,328.43,725,0,1,1,1
7,32,62,4.9134,459,2012,271.47,0,15,77.36,10.77,693,329.21,974,1,1,1,1
1,1,1,0.0,2,0,314.0,0,3,5.5,17.0,24,11.77,15,0,0,0,0
2,2,2,0.8280559999999999,0,46,295.5,0,6,3.7,81.0,694,329.92,49,0,0,0,0
1,1,1,0.0,197,0,0.0,0,0,0.0,0.0,368,137.27,104,0,0,0,0
2,8,9,2.85561,39,134,133.78,0,7,8.1,9.44,695,330.7,659,0,0,0,0
4,26,40,4.80728,134,130,227.07,0,12,30.32,7.1,696,331.49,901,1,0,0,0
1,5,9,2.40162,208,219,192.44,0,3,48.12,7.11,697,332.36,566,0,0,0,0
1,1,1,0.0,4,0,98.0,0,6,7.45,23.0,89,50.06,21,0,0,0,0
8,8,9,2.83242,22,94,236.0,0,11,22.68,36.22,90,51.06,202,0,0,0,0
1,2,7,2.41902,731,13,11.29,0,1,2.61,0.29,33,25.76,4,0,0,0,0
1,1,1,0.0,4,2,901.0,0,10,0.65,215.0,91,52.01,55,0,0,0,0
1,1,1,0.0,0,19,903.0,0,10,0.17,216.0,92,52.99,56,0,0,0,0
1,1,1,0.0,1,0,87.0,0,5,152.15,24.0,155,78.52,126,0,0,0,0
1,2,4,1.5744200000000002,26,2,269.75,1,8,53.62,26.75,156,79.51,127,0,0,0,0
4,52,99,5.97587,1026,2285,165.38,0,13,79.42,4.14,698,331.8,906,1,1,1,1
2,6,11,2.73196,1044,650,188.82,0,8,108.81,12.82,157,80.5,187,1,0,0,1
1,2,2,0.872475,93,6,281.5,1,3,6.6,11.0,50,24.16,16,0,0,0,0
1,4,10,2.60367,16,433,133.3,0,2,206.5,3.7,699,332.03,568,0,0,0,0
1,2,4,1.94459,547,0,0.0,0,0,0.0,0.0,34,26.5,1,1,0,1,1
5,38,51,5.08876,351,318,198.63,0,12,72.17,6.69,700,332.81,955,0,1,1,1
1,1,4,1.6475,66,19,94.75,0,3,38.52,5.75,701,333.81,570,0,0,0,0
1,1,1,0.0,8,0,257.0,0,1,4.96,1.0,702,334.78,168,0,0,0,0
1,1,1,0.0,1,1,66.0,0,1,81.84,1.0,703,334.97,169,0,0,0,0
1,2,3,1.1815200000000001,37,50,99.0,0,6,111.01,10.33,704,335.5,571,1,0,0,1
1,2,3,1.14115,26,14,315.33,1,3,7.14,10.33,705,336.49,572,1,0,0,0
1,2,5,2.15564,8,8,156.0,0,7,157.99,8.4,706,337.42,170,0,0,0,0
1,2,6,2.3879900000000003,387,6,31.5,0,3,8.22,3.67,35,27.2,26,0,0,0,0
1,1,1,0.0,125,121,454.0,0,8,6.8,60.0,707,337.38,573,0,0,0,0
3,7,24,3.4748300000000003,578,147,108.33,0,7,81.41,5.25,158,80.59,233,1,0,0,0
1,1,1,0.0,254,0,0.0,0,0,0.0,0.0,159,81.59,130,0,0,0,0
1,1,1,0.0,1,1,313.0,0,3,8.13,11.0,709,338.73,171,0,0,0,0
1,1,1,0.0,13,15,316.0,0,3,13.01,18.0,710,339.73,575,0,0,0,0
1,1,1,0.0,6,1,113.0,0,1,8.14,2.0,711,340.73,100,1,0,1,1
1,1,1,0.0,23,1,118.0,0,1,0.39,3.0,712,341.53,101,1,0,1,1
1,2,6,1.66527,240,63,194.17,1,3,4.18,1.17,6,5.52,3,0,1,1,0
1,1,1,0.0,1,3,125.0,1,2,0.04,5.0,7,6.52,4,0,0,0,0
1,1,1,0.0,2,1,281.0,1,2,7.92,9.0,713,341.8,172,0,0,0,0
2,5,16,3.00146,277,151,117.94,0,6,18.47,6.19,160,82.08,192,0,0,0,0
1,2,3,1.21569,97,11,109.0,0,4,14.16,10.67,157,98.59,1,1,0,1,1
1,1,1,0.0,53,10,123.0,0,2,2.57,6.0,8,7.47,5,0,0,0,0
1,2,2,0.92312,68,0,0.0,0,0,0.0,0.0,158,99.58,2,0,0,0,0
1,1,1,0.0,25,15,422.0,0,5,15.35,36.0,161,83.02,45,0,0,0,0
1,1,1,0.0,6,1,302.0,1,5,9.99,49.0,159,100.49,3,0,0,0,0
1,1,1,0.0,0,9,432.0,0,5,0.07,37.0,160,101.49,4,0,0,0,0
1,1,1,0.0,9,6,219.0,0,5,68.0,12.0,714,341.43,1,0,0,0,0
3,6,11,2.92864,92,44,96.82,0,8,1.45,5.64,715,342.28,851,0,0,0,1
1,1,2,0.9182959999999999,3,3,47.0,0,2,444.45,4.0,716,342.93,174,0,0,0,0
3,7,16,3.46529,19,1175,216.88,0,7,22.61,8.63,717,343.33,855,1,0,0,1
1,1,1,0.0,0,5,40.0,0,1,197.92,2.0,93,52.22,23,0,0,0,0
1,1,1,0.0,5,0,35.0,0,2,0.0,3.0,94,53.22,24,0,0,0,0
9,9,9,3.12273,26,44,233.89,0,11,21.87,36.22,95,54.17,231,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,96,55.17,0,0,0,0,0
9,9,9,2.9312099999999996,13,13,231.89,0,11,0.0,36.33,97,56.17,240,0,0,0,0
9,9,9,3.11259,31,13,231.89,0,11,0.02,36.44,98,57.17,249,0,0,0,0
1,1,1,0.0,2,2,884.0,0,10,0.0,220.0,99,58.17,60,0,0,0,0
9,9,9,3.12273,26,44,233.89,0,11,0.01,36.67,100,59.17,259,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,101,60.17,0,0,0,0,0
9,9,9,2.9312099999999996,13,13,231.89,0,11,0.0,36.78,102,61.17,268,0,0,0,0
2,3,5,1.1818899999999999,63,14,271.6,0,8,135.82,18.4,51,24.54,47,1,0,0,0
1,2,2,0.9612370000000001,6,7,303.0,0,4,12.58,18.5,52,25.54,18,0,0,0,0
1,2,2,1.0,6,2,354.0,0,8,7.6,33.0,719,341.57,579,0,0,0,0
1,1,1,0.0,3,4,146.0,0,4,0.14,18.0,720,342.53,177,0,0,0,0
1,1,1,0.0,1,1,222.0,0,5,11.52,13.0,721,342.51,2,0,0,0,0
4,14,16,3.70825,161,161,169.44,0,11,70.52,23.06,369,133.99,639,0,0,0,0
1,1,1,0.0,1,1,80.0,0,4,3.06,9.0,370,134.97,221,0,0,0,0
3,10,14,3.4024900000000002,814,239,175.57,0,7,26.14,6.79,53,26.31,61,0,1,1,1
2,4,8,1.9714099999999999,389,97,157.25,0,7,78.31,9.5,54,27.27,32,1,1,1,1
2,3,6,2.48907,307,110,161.83,0,7,20.45,9.0,162,81.92,194,1,1,1,1
2,5,10,3.1550599999999998,166,169,200.0,0,8,2.23,9.3,722,340.65,758,0,1,1,1
2,2,2,0.6373880000000001,7,24,39.0,0,3,114.23,3.0,723,339.04,760,0,0,0,0
1,1,1,0.0,4,2,92.0,0,2,29.82,4.0,724,339.15,582,0,0,0,0
1,1,1,0.0,11,6,881.0,0,10,11.95,224.0,103,60.22,63,0,0,0,0
1,1,1,0.0,55,53,710.0,0,7,92.55,11.0,725,339.92,5,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,15.71,37.11,726,340.9,1051,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,727,341.9,0,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.01,37.22,728,342.9,1060,0,0,0,0
9,9,9,3.12193,10,10,232.44,0,11,0.48,37.33,729,343.65,1069,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.02,37.44,730,344.64,1078,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.0,37.56,731,345.64,1087,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.02,37.67,732,346.63,1096,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.0,37.78,734,348.63,1105,0,0,0,0
1,1,1,0.0,2,1,95.0,0,5,110.21,11.0,371,133.78,160,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,372,134.78,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,373,135.78,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,374,136.78,0,0,0,0,0
1,1,1,0.0,14,8,58.0,1,2,51.06,2.0,375,137.69,106,0,0,0,0
1,1,1,0.0,72,41,96.0,0,5,2.68,12.0,53,28.97,15,0,0,0,0
9,9,9,3.12193,10,10,232.44,0,11,5.23,37.89,735,346.9,1114,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.01,38.0,736,347.89,1123,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,737,348.89,0,0,0,0,0
9,9,9,2.9312099999999996,13,13,232.44,0,11,0.0,38.11,738,349.89,1132,0,0,0,0
1,1,5,2.32193,5,5,109.8,0,7,35.5,10.8,163,80.84,63,0,0,0,0
4,4,7,2.5274099999999997,133,162,134.86,0,8,241.53,19.29,739,348.46,181,0,0,0,0
9,9,9,3.12193,10,10,229.11,0,11,4.13,38.33,740,349.46,1144,0,0,0,0
9,9,9,2.9312099999999996,13,13,229.11,0,11,0.02,38.44,741,350.45,1153,0,0,0,0
9,9,9,2.9312099999999996,13,13,229.11,0,11,0.03,38.56,742,351.43,1162,0,0,0,0
9,9,9,2.9312099999999996,13,13,229.11,0,11,0.06,38.67,743,352.4,1171,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,744,353.4,0,0,0,0,0
9,9,9,2.9312099999999996,13,13,229.11,0,11,0.0,38.78,745,354.4,1180,0,0,0,0
2,2,2,0.970951,3,2,236.0,1,5,58.55,10.5,746,353.15,693,0,0,0,0
2,5,5,2.18201,14,14,211.2,0,4,109.13,10.2,747,354.15,695,0,0,0,0
1,1,1,0.0,50,0,0.0,0,0,0.0,0.0,748,355.15,49,0,0,0,0
2,4,5,2.0108,16,14,390.6,0,11,27.71,60.4,749,356.15,650,0,0,0,0
3,3,3,0.920734,11,44,437.0,0,11,3.07,106.67,750,357.01,713,0,0,0,0
2,2,2,0.9612370000000001,1,12,561.5,0,11,0.38,156.0,751,357.8,654,0,0,0,0
1,20,42,4.48272,529,254,158.55,0,11,76.43,5.88,36,25.61,27,0,1,1,1
1,1,2,0.037879,161,87,159.0,0,6,45.32,25.0,752,358.68,121,1,0,0,0
1,1,1,0.0,0,214,214.0,0,3,292.8,12.0,753,359.68,195,0,0,0,0
2,3,3,0.582645,57,74,501.33,0,11,10.54,105.0,754,360.61,656,0,0,0,0
2,2,2,0.852405,3,15,552.5,0,10,2.62,141.5,755,361.6,250,0,0,0,0
8,77,97,1.9295900000000001,41,208,166.78,0,13,98.43,7.05,756,361.71,1065,0,1,0,0
1,1,1,0.0,6,0,188.0,0,4,2.61,16.0,757,362.71,605,0,0,0,0
2,3,3,0.194589,874,0,344.67,0,10,0.03,87.33,758,363.69,57,1,1,1,1
1,3,6,2.55482,30,1,126.67,0,3,280.81,6.33,759,364.69,606,0,0,0,0
1,1,1,0.0,0,3,280.0,1,4,64.45,26.0,760,365.68,607,0,0,0,0
1,1,2,0.9895879999999999,21,4,163.5,0,3,2.07,11.5,761,366.63,608,0,0,0,0
1,1,5,2.08535,26,20,92.6,1,7,0.13,4.6,762,367.62,2,1,1,1,1
1,2,2,0.94084,218,0,0.0,0,0,0.0,0.0,763,368.62,3,0,0,0,0
3,9,10,2.9454599999999997,22,18,224.0,0,9,54.24,13.8,764,369.51,811,0,0,0,0
4,40,53,4.71263,167,181,211.55,0,15,31.28,5.98,765,370.5,911,1,1,1,1
1,1,1,0.0,1,1,161.0,0,2,254.67,5.0,766,371.5,98,0,0,0,0
1,1,1,0.0,2,0,852.0,0,1,0.34,1.0,767,372.49,6,0,0,0,0
3,8,8,2.41243,48,40,159.38,0,8,15.08,10.63,768,373.46,818,1,0,0,0
1,2,4,1.8127099999999998,403,131,69.25,0,2,13.26,1.5,769,374.42,612,0,0,0,0
2,3,3,0.6384340000000001,461,0,280.33,0,5,11.02,6.67,770,375.41,712,1,0,0,0
3,8,14,3.32522,1368,906,213.79,0,10,44.98,12.64,164,80.62,197,1,0,0,0
1,1,2,0.9873799999999999,43,10,311.5,0,3,8.02,6.5,771,376.08,57,0,0,0,0
1,1,1,0.0,5,2,570.0,1,7,1.31,62.0,772,376.91,614,0,0,0,0
1,1,1,0.0,41,58,246.0,0,6,1.31,28.0,773,377.91,8,0,0,0,0
1,1,1,0.0,0,80,80.0,0,2,275.17,4.0,774,378.9,615,0,0,0,0
4,18,23,3.5822300000000005,41,62,236.39,0,12,93.71,18.74,775,379.84,884,0,0,0,0
3,10,18,3.8040800000000004,119,230,170.94,0,10,132.16,7.28,776,380.46,919,0,0,0,0
3,5,18,2.10243,71,609,124.72,0,11,289.8,14.72,777,381.45,107,0,0,0,0
1,1,2,0.63431,25,25,157.5,0,3,2.65,7.0,778,381.91,618,0,0,0,0
3,18,22,2.49005,46,27,160.27,0,10,0.01,5.09,39,28.14,39,0,0,0,0
1,1,1,0.0,3,3,40.0,0,7,79.02,19.0,40,29.14,1,0,0,0,0
2,5,5,2.02788,20,10,148.0,0,5,6.33,7.2,41,29.99,34,0,0,0,0
1,1,1,0.0,4,1,361.0,0,3,3.37,14.0,42,30.93,32,0,0,0,0
1,1,1,0.0,2,1,180.0,0,6,4.95,35.0,779,377.78,619,0,0,0,0
1,1,4,1.8498299999999999,498,146,107.75,0,1,6.05,1.0,780,378.46,10,0,0,0,0
1,1,2,0.591673,8,6,97.0,0,5,217.86,23.0,781,377.56,620,0,0,0,0
1,1,1,0.0,5,2,222.0,0,5,15.34,15.0,782,378.55,4,0,0,0,0
1,8,19,3.82625,1534,11,11.11,0,5,14.55,1.37,43,31.56,33,0,0,0,0
1,5,11,3.05135,26,360,206.18,0,7,63.03,8.0,44,32.56,34,0,1,1,1
1,1,4,0.0,0,0,0.0,0,3,0.01,3.5,45,33.56,35,0,0,0,0
1,1,1,0.0,0,1,124.0,0,1,0.03,1.0,46,34.56,36,0,0,0,0
1,3,3,1.46264,231,0,0.0,0,0,0.0,0.0,47,35.37,37,0,0,0,0
3,7,16,2.9838,57,62,122.69,1,8,202.67,5.13,783,377.74,733,0,0,0,0
1,2,6,1.1840899999999999,134,118,155.0,1,3,22.21,5.5,784,378.6,622,1,1,1,1
1,2,4,1.1606,351,2,43.25,0,1,1.2,0.5,48,36.28,38,0,0,0,0
2,8,13,3.39313,49,23,196.54,0,12,45.82,28.38,785,379.05,683,1,0,0,0
1,2,2,0.8112779999999999,6,42,71.5,0,1,2.2,0.5,49,37.2,39,0,0,0,0
1,1,4,1.8596,120,33,42.75,0,3,11.02,3.0,786,378.59,12,0,0,0,0
1,2,2,0.981941,28,10,118.5,0,2,50.71,4.0,787,378.94,102,0,0,0,0
4,33,49,4.27273,202,432,141.43,0,12,48.37,5.02,788,379.89,943,1,0,0,0
2,2,3,1.551,37,43,429.33,0,8,44.05,24.67,789,380.81,729,0,0,0,0
2,2,7,2.1893,480,19,131.86,0,8,7.22,3.71,790,381.74,634,1,1,1,1
1,1,1,0.0,27,10,346.0,0,3,16.94,36.0,791,382.7,627,0,0,0,0
1,1,1,0.0,1,1,225.0,0,5,8.66,16.0,792,383.43,5,0,0,0,0
1,1,1,0.0,5,0,71.0,0,2,182.48,5.0,793,383.07,628,0,0,0,0
1,6,27,4.2735199999999995,1033,797,52.07,0,6,56.32,1.19,50,37.4,40,1,1,1,1
1,2,1,0.0,0,0,231.0,0,2,6.76,2.0,51,38.4,41,0,0,0,0
1,1,1,0.0,1,1,302.0,1,6,14.44,53.0,52,39.4,42,0,1,1,1
1,3,6,2.37568,43,51,197.33,0,7,8.97,7.83,53,40.38,43,0,0,0,0
2,7,14,3.38026,80,68,305.71,0,9,65.48,8.36,794,381.48,119,1,1,1,1
2,6,6,2.48487,17,16,190.5,0,6,22.85,11.67,795,382.25,833,0,1,1,1
2,3,3,1.3844299999999998,12,12,216.67,0,7,18.37,18.0,796,383.24,645,0,0,0,0
1,2,18,4.022130000000001,1179,0,0.0,0,0,0.0,0.0,797,384.09,631,1,1,1,1
1,1,1,0.0,2,2,215.0,1,3,32.49,13.0,798,384.36,16,0,0,0,0
3,5,11,2.6324799999999997,1190,74,126.27,0,8,25.25,5.64,799,385.33,846,1,1,1,1
3,9,14,3.3711800000000003,44,40,174.5,0,11,12.69,6.86,800,385.44,856,0,0,0,0
2,7,7,2.0877,618,2,119.71,0,8,14.38,11.0,54,40.75,48,0,0,0,1
1,2,2,0.448204,0,310,155.0,0,2,182.58,3.5,801,383.69,106,0,0,0,0
1,1,1,0.0,1,1,201.0,1,6,40.32,31.0,802,383.65,18,0,0,0,0
2,3,5,1.36656,53,28,234.4,0,11,87.82,28.4,376,130.73,222,0,0,0,0
1,1,1,0.0,97,0,0.0,0,0,0.0,0.0,377,131.72,223,0,0,0,0
1,1,1,0.0,35,27,139.0,0,5,41.12,23.0,378,132.63,1,0,0,0,0
1,1,1,0.0,1,0,46.0,0,7,8.64,22.0,379,133.63,7,0,0,0,0
2,2,2,0.770629,26,5,243.0,0,7,22.36,20.0,380,134.62,6,1,0,0,0
1,2,3,1.5782200000000002,388,0,0.0,0,0,0.0,0.0,381,135.6,224,0,0,0,0
1,2,5,2.2309,328,89,77.6,0,1,0.09,0.2,382,136.57,225,0,0,0,0
2,4,4,1.33386,55,36,297.0,0,7,81.96,25.0,803,383.51,741,0,0,0,0
3,7,11,3.22498,112,79,393.45,0,5,80.0,14.0,804,383.98,861,0,0,0,0
3,14,25,3.44484,182,243,137.68,0,9,15.17,6.28,805,384.9,864,0,0,0,0
1,1,1,0.0,7,4,284.0,0,7,101.69,69.0,806,383.63,108,1,1,1,0
2,3,7,2.20617,328,199,224.29,0,9,43.31,19.0,165,76.31,199,0,0,0,1
1,1,1,0.0,12,3,83.0,0,3,49.26,8.0,807,383.36,21,1,0,0,0
1,1,1,0.0,2,10,225.0,0,5,25.34,17.0,808,384.34,6,0,0,0,0
2,3,3,0.313986,480,0,353.0,0,10,27.16,88.67,809,384.21,83,0,0,0,0
1,2,2,0.650022,1,5,180.5,1,6,76.06,17.5,810,385.21,637,0,0,0,0
1,1,1,0.0,1,1,899.0,0,10,0.27,251.0,811,386.05,62,0,0,0,0
1,1,1,0.0,2,2,217.0,0,5,2.93,18.0,812,386.61,7,0,0,0,0
1,1,1,0.0,4,2,24.0,0,3,79.87,5.0,813,382.92,209,0,0,0,0
1,1,1,0.0,12,3,209.0,0,1,28.99,2.0,814,382.31,210,0,0,0,0
1,1,14,0.9999959999999999,1257,0,0.0,0,0,0.0,0.0,383,133.86,8,0,0,0,0
1,1,1,0.0,3,0,125.0,0,2,70.2,9.0,815,377.5,638,0,0,0,0
1,1,1,0.0,5,0,458.0,0,1,21.95,1.0,816,378.5,23,0,0,0,0
1,1,1,0.0,4,6,188.0,1,2,119.79,4.0,817,379.0,639,0,0,0,0
1,1,1,0.0,3,0,324.0,0,7,33.63,55.0,818,380.0,24,0,0,0,0
1,1,1,0.0,4,4,899.0,0,10,22.62,252.0,819,380.97,63,0,0,0,0
1,2,2,1.0,18,2,181.0,1,6,32.08,21.0,820,381.87,25,0,0,0,0
1,1,1,0.0,13,4,57.0,1,2,322.04,2.0,821,380.43,640,0,0,0,0
2,5,5,1.2388299999999999,17,13,144.0,1,3,233.09,5.0,161,84.4,154,0,0,0,0
1,1,1,0.0,47,37,154.0,0,3,144.94,10.0,55,38.22,45,0,0,0,0
1,1,1,0.0,17,108,197.0,0,2,81.22,2.0,384,132.69,3,0,0,0,0
2,5,7,2.35092,211,125,63.14,0,8,67.93,21.14,822,378.74,237,0,0,0,0
1,1,1,0.0,0,22,211.0,0,9,82.06,210.0,823,379.64,212,0,0,0,0
1,1,2,0.9997229999999999,47,4,83.0,0,1,69.03,1.5,824,377.82,641,0,0,0,0
1,1,2,0.721928,10,0,564.0,0,7,147.23,26.5,162,84.12,53,0,0,0,0
1,2,6,2.41675,863,0,0.0,0,0,0.0,0.0,163,85.12,54,1,0,0,0
1,1,1,0.0,2,2,654.0,0,7,58.56,34.0,164,86.12,55,0,0,0,0
1,1,1,0.0,1,1,289.0,0,2,339.6,7.0,165,87.12,56,0,0,0,0
1,1,2,0.952266,28,15,440.5,0,3,178.81,4.5,166,88.12,57,0,0,0,0
4,24,50,4.83816,193,304,259.7,0,11,119.83,6.18,167,89.12,187,1,0,0,0
2,2,4,1.54669,40,39,353.0,0,8,29.37,16.5,168,90.12,163,0,0,0,0
2,15,33,3.4589,593,543,240.97,0,11,65.8,6.42,169,91.12,165,1,1,1,1
1,1,1,0.0,4,0,33.0,0,5,0.53,14.0,170,92.05,61,0,0,0,0
1,3,5,1.5829799999999998,108,26,205.4,0,6,36.56,3.6,171,93.03,106,0,0,0,0
2,5,23,3.8292800000000002,2524,576,150.35,0,5,34.38,1.43,9,6.29,7,1,1,1,1
1,2,2,0.797327,28,1,186.5,1,6,82.14,33.5,385,131.55,226,0,0,0,0
1,1,1,0.0,1,1,297.0,0,3,65.85,6.0,386,132.51,4,1,0,0,0
4,25,59,5.14386,1645,2526,133.05,0,12,104.43,7.66,56,37.94,55,1,1,1,1
1,1,7,2.72193,10,10,37.86,0,2,0.01,1.29,57,38.94,47,0,0,0,0
1,4,6,2.0404400000000003,118,161,204.5,0,6,33.15,13.5,58,39.93,48,1,1,1,1
1,1,1,0.0,6,1,206.0,1,3,97.39,24.0,387,133.36,227,0,0,0,0
1,1,1,0.0,1,1,47.0,0,8,56.37,23.0,388,134.36,9,0,0,0,0
1,1,1,0.0,7,5,859.0,1,2,57.13,4.0,825,372.41,27,0,0,0,0
1,1,1,0.0,0,3,273.0,1,5,49.76,31.0,826,373.03,642,0,0,0,0
1,1,1,0.0,2,2,217.0,0,5,48.76,19.0,827,374.03,8,0,0,0,0
1,1,1,0.0,1,1,899.0,0,11,4.05,254.0,828,375.0,64,0,0,0,0
1,13,33,4.0387699999999995,1141,653,95.09,0,7,50.86,1.7,59,40.54,49,1,1,1,0
1,2,3,0.742993,46,2,132.0,1,6,81.74,12.33,829,375.45,643,0,0,0,0
1,1,1,0.0,2,3,70.0,1,4,71.47,8.0,830,376.45,28,0,0,0,0
1,1,1,0.0,2,1,73.0,1,3,79.05,5.0,831,377.34,29,0,0,0,0
1,1,4,1.82245,86,65,87.25,0,5,169.29,3.75,832,378.29,213,0,0,0,0
1,1,1,0.0,11,8,719.0,0,7,14.28,54.0,833,378.69,109,0,0,0,0
1,1,1,0.0,22,31,133.0,0,5,1.98,14.0,835,380.19,215,0,0,0,0
1,1,1,0.0,0,3,124.0,0,5,0.11,15.0,836,381.13,216,0,0,0,0
1,1,2,0.8112779999999999,5,3,351.0,0,2,104.99,18.0,837,381.84,31,0,0,0,0
1,1,1,0.0,2,1,279.0,0,6,2.74,58.0,838,382.12,645,0,0,0,0
1,1,1,0.0,2,0,231.0,0,6,73.39,31.0,60,41.11,5,0,1,1,0
1,1,6,2.31346,18,1,99.67,1,3,145.88,1.33,839,382.16,646,0,0,0,0
1,2,2,0.764205,7,2,429.0,1,4,5.96,6.5,10,7.03,7,0,0,0,0
1,2,2,0.996792,7,8,250.0,1,4,4.18,5.0,11,8.01,8,0,0,0,0
1,1,1,0.0,8,1,217.0,0,5,10.05,20.0,840,381.43,9,0,0,0,0
1,1,1,0.0,1,1,470.0,0,3,8.19,9.0,12,8.99,9,0,0,0,0
1,1,1,0.0,3,1,295.0,1,4,26.09,24.0,61,41.46,50,0,0,0,0
2,2,2,1.0,2,0,547.0,0,11,23.15,136.0,841,380.03,97,0,0,0,0
2,4,8,1.65268,208,129,232.63,0,10,116.5,17.13,166,70.65,201,0,0,0,0
1,2,5,1.95497,53,216,119.2,1,7,47.24,6.2,842,380.4,33,1,1,1,0
1,2,9,3.10955,21,17,80.0,0,2,18.62,2.11,62,42.31,51,0,0,0,0
2,2,2,0.522559,27,7,309.0,0,9,62.65,26.5,843,380.48,864,1,0,0,0
3,9,10,2.41011,122,22,360.4,0,11,105.6,19.0,844,381.3,900,1,1,1,1
3,16,21,4.24627,34,30,189.19,0,8,152.83,7.14,845,381.91,979,0,0,0,0
1,1,5,2.2014,36,131,371.8,0,8,25.65,25.6,846,382.88,112,1,0,0,0
1,3,6,1.9136900000000001,342,25,70.83,0,2,249.5,2.33,847,383.47,650,0,0,0,0
1,4,5,2.01275,305,4,79.6,0,6,65.67,6.8,848,383.89,651,0,0,0,0
2,2,2,0.650022,11,1,123.5,0,8,67.86,13.0,172,89.17,2,0,0,0,0
